-0.283 -0.126 1
0.476 0.428 -1
-0.086 -0.052 1
-0.365 0.562 -1
-0.081 -0.351 1
0.580 -0.246 -1
0.213 -0.086 1
0.566 0.252 -1
-0.191 0.110 1
0.043 -0.618 -1
-0.048 -0.132 1
0.070 -0.666 -1
-0.006 -0.008 1
-0.340 -0.566 -1
0.034 -0.177 1
-0.373 0.532 -1
0.380 -0.013 1
-0.655 0.080 -1
-0.239 -0.025 1
0.453 -0.438 -1
0.232 0.094 1
0.699 0.037 -1
0.161 0.135 1
-0.024 0.700 -1
0.091 -0.042 1
0.315 0.569 -1
0.208 -0.120 1
0.540 0.324 -1
0.190 -0.013 1
0.495 -0.495 -1
-0.010 0.150 1
0.222 -0.611 -1
0.162 0.240 1
0.465 -0.482 -1
0.027 0.259 1
-0.634 -0.182 -1
-0.043 -0.133 1
0.686 0.072 -1
0.152 0.235 1
-0.539 -0.286 -1
0.047 -0.174 1
0.335 0.603 -1
0.195 0.279 1
-0.518 -0.376 -1
0.085 -0.181 1
-0.677 -0.059 -1
-0.240 -0.240 1
-0.371 -0.594 -1
0.191 -0.294 1
-0.319 -0.600 -1
-0.055 -0.129 1
-0.011 0.610 -1
0.099 -0.012 1
0.548 -0.267 -1
-0.052 0.030 1
0.564 -0.380 -1
-0.060 0.002 1
0.537 -0.310 -1
-0.007 0.007 1
0.460 -0.386 -1
-0.028 0.028 1
-0.526 0.382 -1
0.046 -0.143 1
0.599 -0.031 -1
-0.062 0.169 1
0.610 0.021 -1
0.143 -0.093 1
-0.113 0.640 -1
-0.127 0.141 1
0.446 -0.431 -1
0.174 -0.047 1
0.583 0.178 -1
0.160 0.003 1
-0.405 -0.483 -1
-0.363 0.111 1
0.662 -0.228 -1
-0.047 -0.065 1
-0.577 0.320 -1
-0.071 -0.038 1
0.618 0.329 -1
0.145 0.251 1
0.551 0.305 -1
-0.090 -0.156 1
-0.699 0.037 -1
0.003 -0.160 1
0.324 -0.609 -1
0.035 -0.020 1
0.471 0.505 -1
0.154 -0.044 1
-0.174 -0.606 -1
-0.026 -0.015 1
0.296 -0.534 -1
0.032 0.105 1
-0.152 -0.611 -1
-0.092 0.131 1
0.543 -0.409 -1
-0.310 -0.000 1
0.693 -0.097 -1
0.227 -0.126 1
-0.632 -0.100 -1
-0.062 -0.190 1
-0.475 0.413 -1
-0.229 -0.143 1
0.325 0.563 -1
0.159 0.312 1
-0.631 0.157 -1
0.197 -0.252 1
-0.169 -0.679 -1
-0.005 0.009 1
0.635 -0.244 -1
0.157 0.181 1
-0.549 -0.384 -1
0.293 -0.062 1
-0.122 -0.689 -1
-0.260 0.234 1
0.656 0.069 -1
0.066 0.061 1
0.512 0.332 -1
-0.007 0.007 1
0.116 -0.599 -1
0.278 0.288 1
-0.580 -0.335 -1
-0.075 -0.207 1
0.608 0.053 -1
0.245 0.206 1
0.258 0.608 -1
0.107 0.192 1
0.379 -0.503 -1
0.021 -0.199 1
-0.609 0.324 -1
-0.226 0.197 1
-0.612 0.097 -1
0.096 -0.336 1
0.083 0.675 -1
0.086 -0.235 1
-0.437 0.521 -1
-0.014 0.159 1
-0.577 0.199 -1
-0.080 0.060 1
-0.649 0.034 -1
-0.010 -0.001 1
0.219 0.569 -1
-0.129 -0.094 1
0.226 -0.620 -1
-0.142 -0.352 1
0.458 -0.475 -1
-0.063 -0.147 1
-0.165 -0.660 -1
0.207 -0.230 1
-0.609 0.118 -1
-0.049 -0.050 1
-0.680 -0.024 -1
0.122 -0.068 1
-0.622 0.190 -1
0.095 -0.153 1
0.212 -0.615 -1
-0.310 0.016 1
0.010 0.600 -1
-0.040 0.001 1
0.668 -0.130 -1
-0.049 -0.075 1
0.430 0.461 -1
0.310 0.016 1
0.558 0.406 -1
-0.006 -0.019 1
0.630 -0.229 -1
-0.052 0.029 1
0.350 -0.560 -1
-0.143 -0.044 1
0.697 0.061 -1
0.028 0.028 1
0.614 -0.142 -1
0.076 -0.163 1
0.660 -0.012 -1
-0.034 -0.105 1
-0.630 0.281 -1
0.007 -0.029 1
0.097 0.612 -1
-0.123 -0.086 1
0.536 0.434 -1
0.038 -0.011 1
0.122 -0.628 -1
-0.231 -0.066 1
0.461 -0.430 -1
0.205 -0.104 1
-0.064 -0.607 -1
-0.018 -0.068 1
0.557 -0.272 -1
-0.150 -0.161 1
0.652 -0.225 -1
-0.043 0.042 1
-0.560 -0.310 -1
-0.288 0.180 1
-0.596 -0.073 -1
-0.113 -0.310 1
0.400 -0.512 -1
-0.033 -0.318 1
0.376 -0.518 -1
-0.068 0.015 1
-0.291 -0.570 -1
-0.058 0.233 1
0.309 -0.606 -1
-0.367 0.098 1
0.349 0.537 -1
-0.009 -0.029 1
0.594 -0.371 -1
0.035 0.019 1
-0.603 0.335 -1
0.273 -0.063 1
0.564 -0.380 -1
0.118 -0.254 1
-0.424 0.439 -1
0.291 -0.155 1
-0.229 0.566 -1
0.029 0.052 1
0.063 -0.597 -1
-0.136 -0.118 1
0.666 0.179 -1
0.005 -0.060 1
-0.650 -0.115 -1
-0.034 0.177 1
0.236 -0.648 -1
-0.089 0.095 1
-0.539 -0.286 -1
-0.011 -0.310 1
-0.355 0.591 -1
-0.202 0.147 1
0.450 0.483 -1
0.003 0.040 1
0.466 -0.378 -1
-0.349 -0.024 1
-0.685 0.084 -1
-0.051 -0.061 1
-0.589 -0.158 -1
0.052 0.151 1
0.460 -0.460 -1
0.020 -0.046 1
0.088 0.624 -1
0.197 0.154 1
0.640 -0.011 -1
-0.094 0.274 1
-0.614 0.086 -1
0.018 0.209 1
-0.495 -0.495 -1
0.000 0.150 1
-0.624 0.144 -1
0.129 -0.178 1
0.560 -0.350 -1
0.019 0.023 1
0.193 0.673 -1
0.059 0.375 1
0.244 0.548 -1
-0.012 -0.330 1
0.662 0.228 -1
0.055 0.059 1
-0.639 -0.033 -1
0.006 -0.008 1
0.286 0.539 -1
0.238 -0.283 1
0.448 -0.498 -1
0.010 0.028 1
0.520 0.468 -1
0.088 0.146 1
-0.347 0.514 -1
0.227 -0.165 1
-0.620 0.109 -1
0.113 0.310 1
-0.513 0.431 -1
0.183 0.344 1
-0.549 -0.330 -1
-0.180 -0.214 1
-0.315 0.546 -1
0.265 0.118 1
0.376 0.518 -1
0.207 -0.319 1
0.630 0.229 -1
-0.328 0.229 1
0.496 0.479 -1
0.173 -0.167 1
0.660 0.165 -1
0.246 0.263 1
0.425 0.544 -1
0.160 -0.011 1
0.122 0.628 -1
0.030 -0.040 1
0.482 -0.390 -1
0.144 -0.139 1
0.176 0.657 -1
-0.356 0.159 1
-0.408 0.453 -1
0.201 0.195 1
-0.236 -0.648 -1
-0.233 0.090 1
-0.061 -0.697 -1
0.042 -0.267 1
-0.506 -0.424 -1
0.098 -0.069 1
0.496 0.388 -1
0.054 -0.234 1
0.422 0.521 -1
-0.052 -0.030 1
0.095 0.602 -1
-0.022 -0.309 1
0.315 -0.546 -1
0.072 -0.270 1
-0.400 0.550 -1
-0.330 0.012 1
-0.601 0.219 -1
0.135 -0.066 1
0.318 0.624 -1
0.240 -0.240 1
0.595 -0.330 -1
0.019 0.035 1
0.294 -0.602 -1
-0.027 0.030 1
-0.118 -0.670 -1
0.056 -0.083 1
0.305 -0.574 -1
0.123 0.103 1
-0.155 0.621 -1
-0.076 -0.093 1
0.599 -0.031 -1
0.141 -0.265 1
-0.382 0.489 -1
0.017 0.320 1
0.181 0.676 -1
-0.028 0.158 1
-0.022 -0.640 -1
-0.102 -0.184 1
-0.448 0.498 -1
0.105 -0.121 1
0.586 0.325 -1
0.006 -0.160 1
0.118 0.609 -1
0.103 0.147 1
0.506 0.341 -1
0.151 0.077 1
0.205 0.596 -1
-0.108 -0.180 1
-0.250 -0.589 -1
-0.012 -0.069 1
0.234 0.552 -1
-0.083 -0.361 1
-0.474 0.474 -1
-0.105 -0.121 1
0.438 -0.453 -1
0.177 0.177 1
-0.082 -0.665 -1
-0.107 0.054 1
-0.479 0.361 -1
0.048 0.194 1
-0.517 -0.323 -1
0.041 -0.091 1
0.672 -0.106 -1
0.092 0.189 1
0.151 -0.653 -1
-0.252 0.097 1
0.432 0.417 -1
0.029 0.075 1
0.589 -0.158 -1
0.087 0.068 1
0.645 0.079 -1
-0.100 0.002 1
0.622 -0.099 -1
0.131 0.092 1
-0.272 -0.535 -1
-0.017 0.011 1
0.634 0.089 -1
0.178 -0.111 1
-0.586 -0.325 -1
-0.252 -0.271 1
-0.384 0.549 -1
0.063 -0.395 1
0.068 -0.646 -1
0.306 -0.124 1
0.522 0.352 -1
-0.329 0.120 1
-0.551 -0.305 -1
-0.083 0.361 1
0.315 0.592 -1
0.079 0.258 1
0.382 -0.489 -1
-0.147 0.063 1
0.680 -0.000 -1
-0.310 -0.113 1
-0.612 -0.097 -1
0.279 0.080 1
0.376 0.518 -1
-0.219 0.219 1
0.672 0.155 -1
-0.239 -0.295 1
-0.685 0.146 -1
-0.170 0.012 1
0.445 0.460 -1
0.098 -0.151 1
0.394 -0.542 -1
0.163 -0.050 1
-0.370 0.510 -1
0.317 0.148 1
-0.466 0.378 -1
0.082 0.268 1
-0.566 0.411 -1
0.041 -0.113 1
0.335 0.603 -1
-0.221 0.155 1
0.479 -0.496 -1
0.017 0.036 1
-0.666 -0.216 -1
-0.170 0.170 1
-0.208 -0.605 -1
0.091 -0.042 1
-0.400 -0.550 -1
-0.093 -0.036 1
0.476 -0.428 -1
-0.022 -0.077 1
0.120 -0.618 -1
0.098 0.069 1
0.666 -0.179 -1
0.324 -0.179 1
-0.615 0.313 -1
-0.019 0.078 1
-0.648 -0.236 -1
0.379 -0.027 1
-0.325 0.586 -1
-0.044 0.041 1
-0.698 -0.049 -1
-0.190 -0.329 1
0.388 0.496 -1
0.194 0.157 1
-0.537 -0.349 -1
-0.175 -0.291 1
-0.448 0.498 -1
-0.273 0.264 1
-0.074 -0.605 -1
-0.020 0.229 1
-0.672 -0.155 -1
0.170 -0.003 1
-0.532 -0.373 -1
-0.051 -0.366 1
-0.629 -0.307 -1
0.025 0.031 1
0.358 -0.531 -1
0.081 -0.059 1
-0.184 -0.602 -1
-0.029 -0.329 1
-0.508 -0.356 -1
-0.086 0.203 1
0.483 -0.420 -1
0.255 0.050 1
0.577 0.165 -1
0.177 0.177 1
-0.380 -0.564 -1
0.123 -0.103 1
0.597 -0.304 -1
0.002 0.040 1
0.587 -0.381 -1
-0.277 0.044 1
0.240 -0.593 -1
-0.123 -0.241 1
-0.467 0.392 -1
0.049 -0.011 1
-0.168 -0.586 -1
-0.131 0.325 1
0.687 -0.134 -1
0.003 0.160 1
-0.219 0.569 -1
-0.112 0.278 1
0.069 0.656 -1
-0.124 0.066 1
-0.535 0.403 -1
0.055 0.043 1
-0.272 0.557 -1
0.006 0.060 1
-0.585 -0.366 -1
0.054 -0.234 1
-0.023 0.670 -1
0.143 -0.093 1
0.650 -0.023 -1
-0.165 0.041 1
0.446 -0.401 -1
-0.104 0.108 1
0.258 -0.553 -1
0.040 0.287 1
0.209 0.573 -1
0.280 -0.005 1
-0.085 -0.604 -1
0.018 -0.008 1
0.663 -0.153 -1
-0.027 -0.075 1
-0.314 -0.523 -1
-0.027 -0.389 1
0.033 -0.629 -1
0.082 0.226 1
-0.037 0.699 -1
-0.028 -0.269 1
0.699 0.037 -1
0.127 0.141 1
-0.135 -0.585 -1
0.023 -0.055 1
0.549 -0.384 -1
0.006 0.040 1
-0.386 -0.572 -1
-0.165 -0.227 1
-0.179 -0.625 -1
0.130 0.009 1
0.076 -0.615 -1
-0.113 0.039 1
-0.445 -0.460 -1
0.044 -0.277 1
-0.122 0.689 -1
-0.260 0.074 1
-0.059 -0.677 -1
0.270 -0.014 1
-0.544 0.277 -1
-0.150 -0.005 1
-0.536 0.419 -1
0.241 0.268 1
-0.521 0.422 -1
0.248 -0.275 1
-0.503 -0.327 -1
0.117 0.221 1
0.650 0.023 -1
0.029 0.075 1
-0.292 0.625 -1
0.303 0.064 1
0.011 -0.640 -1
-0.030 0.001 1
0.611 -0.298 -1
-0.201 0.209 1
-0.402 -0.573 -1
0.026 0.249 1
-0.134 -0.687 -1
0.239 0.021 1
0.616 -0.287 -1
0.196 -0.038 1
0.061 -0.697 -1
0.273 -0.264 1
0.055 -0.628 -1
-0.038 -0.196 1
0.291 0.547 -1
0.074 0.383 1
-0.032 -0.609 -1
0.106 -0.170 1
-0.650 0.162 -1
0.375 0.059 1
0.181 -0.593 -1
0.226 0.147 1
0.401 0.446 -1
0.278 -0.288 1
-0.442 0.490 -1
0.115 -0.199 1
-0.644 0.185 -1
0.020 -0.022 1
0.148 0.592 -1
-0.032 0.105 1
0.520 0.406 -1
0.315 -0.246 1
0.490 -0.411 -1
0.055 0.150 1
0.074 0.605 -1
-0.250 -0.009 1
-0.238 -0.562 -1
0.221 0.094 1
-0.676 -0.071 -1
0.233 -0.233 1
0.376 0.481 -1
0.087 0.068 1
0.219 -0.569 -1
0.069 -0.240 1
0.565 0.300 -1
-0.111 0.045 1
0.573 0.209 -1
0.260 -0.234 1
0.193 -0.673 -1
-0.185 0.309 1
-0.433 -0.498 -1
0.079 0.014 1
0.609 -0.324 -1
0.200 0.010 1
0.624 0.144 -1
-0.077 -0.023 1
0.158 0.589 -1
0.000 0.360 1
0.541 0.379 -1
0.300 -0.010 1
0.625 -0.240 -1
-0.024 -0.018 1
-0.283 0.607 -1
-0.008 0.006 1
0.035 0.659 -1
0.380 0.000 1
0.045 -0.638 -1
-0.046 0.377 1
-0.222 0.611 -1
0.000 -0.060 1
0.633 -0.218 -1
-0.105 0.216 1
-0.665 0.082 -1
-0.046 0.132 1
0.443 -0.475 -1
-0.057 0.117 1
0.210 -0.647 -1
0.269 -0.077 1
0.625 -0.240 -1
-0.187 -0.033 1
0.262 -0.649 -1
-0.111 0.067 1
-0.650 -0.023 -1
0.240 0.240 1
-0.453 -0.521 -1
-0.058 0.274 1
-0.608 0.258 -1
-0.042 0.027 1
0.654 0.187 -1
-0.105 0.134 1
0.146 0.685 -1
-0.279 0.080 1
-0.660 -0.116 -1
0.145 0.179 1
0.617 0.065 -1
0.109 -0.071 1
0.431 0.431 -1
-0.010 0.099 1
-0.281 -0.552 -1
-0.059 0.055 1
-0.609 0.163 -1
0.303 0.154 1
0.618 -0.054 -1
0.325 0.057 1
-0.202 0.586 -1
0.074 0.052 1
-0.417 -0.432 -1
0.022 -0.056 1
-0.631 0.193 -1
-0.092 0.039 1
-0.550 -0.400 -1
-0.223 -0.215 1
0.573 0.402 -1
0.170 0.009 1
0.242 -0.571 -1
0.057 -0.094 1
0.557 -0.335 -1
0.338 0.091 1
-0.616 -0.237 -1
0.242 -0.210 1
0.035 0.669 -1
0.014 -0.260 1
-0.577 0.165 -1
-0.385 0.110 1
-0.210 0.647 -1
0.249 -0.017 1
0.022 -0.640 -1
