0.119 0.027 1
-0.119 -0.027 -1
0.121 0.026 1
-0.121 -0.026 -1
0.123 0.024 1
-0.123 -0.024 -1
0.125 0.022 1
-0.125 -0.022 -1
0.127 0.020 1
-0.127 -0.020 -1
0.129 0.018 1
-0.129 -0.018 -1
0.131 0.016 1
-0.131 -0.016 -1
0.133 0.014 1
-0.133 -0.014 -1
0.134 0.012 1
-0.134 -0.012 -1
0.136 0.010 1
-0.136 -0.010 -1
0.138 0.007 1
-0.138 -0.007 -1
0.140 0.005 1
-0.140 -0.005 -1
0.141 0.002 1
-0.141 -0.002 -1
0.143 0.000 1
-0.143 -0.000 -1
0.144 -0.003 1
-0.144 0.003 -1
0.146 -0.005 1
-0.146 0.005 -1
0.147 -0.008 1
-0.147 0.008 -1
0.149 -0.010 1
-0.149 0.010 -1
0.150 -0.013 1
-0.150 0.013 -1
0.152 -0.016 1
-0.152 0.016 -1
0.153 -0.019 1
-0.153 0.019 -1
0.154 -0.022 1
-0.154 0.022 -1
0.155 -0.025 1
-0.155 0.025 -1
0.156 -0.028 1
-0.156 0.028 -1
0.157 -0.031 1
-0.157 0.031 -1
0.158 -0.034 1
-0.158 0.034 -1
0.159 -0.037 1
-0.159 0.037 -1
0.160 -0.040 1
-0.160 0.040 -1
0.161 -0.043 1
-0.161 0.043 -1
0.162 -0.046 1
-0.162 0.046 -1
0.162 -0.050 1
-0.162 0.050 -1
0.163 -0.053 1
-0.163 0.053 -1
0.164 -0.056 1
-0.164 0.056 -1
0.164 -0.060 1
-0.164 0.060 -1
0.164 -0.063 1
-0.164 0.063 -1
0.165 -0.067 1
-0.165 0.067 -1
0.165 -0.070 1
-0.165 0.070 -1
0.165 -0.074 1
-0.165 0.074 -1
0.165 -0.077 1
-0.165 0.077 -1
0.165 -0.081 1
-0.165 0.081 -1
0.165 -0.084 1
-0.165 0.084 -1
0.165 -0.088 1
-0.165 0.088 -1
0.165 -0.092 1
-0.165 0.092 -1
0.165 -0.095 1
-0.165 0.095 -1
0.165 -0.099 1
-0.165 0.099 -1
0.164 -0.103 1
-0.164 0.103 -1
0.164 -0.106 1
-0.164 0.106 -1
0.163 -0.110 1
-0.163 0.110 -1
0.163 -0.114 1
-0.163 0.114 -1
0.162 -0.118 1
-0.162 0.118 -1
0.161 -0.121 1
-0.161 0.121 -1
0.160 -0.125 1
-0.160 0.125 -1
0.159 -0.129 1
-0.159 0.129 -1
0.158 -0.133 1
-0.158 0.133 -1
0.157 -0.136 1
-0.157 0.136 -1
0.156 -0.140 1
-0.156 0.140 -1
0.154 -0.144 1
-0.154 0.144 -1
0.153 -0.148 1
-0.153 0.148 -1
0.152 -0.152 1
-0.152 0.152 -1
0.150 -0.155 1
-0.150 0.155 -1
0.148 -0.159 1
-0.148 0.159 -1
0.147 -0.163 1
-0.147 0.163 -1
0.145 -0.167 1
-0.145 0.167 -1
0.143 -0.170 1
-0.143 0.170 -1
0.141 -0.174 1
-0.141 0.174 -1
0.139 -0.178 1
-0.139 0.178 -1
0.137 -0.181 1
-0.137 0.181 -1
0.134 -0.185 1
-0.134 0.185 -1
0.132 -0.189 1
-0.132 0.189 -1
0.130 -0.192 1
-0.130 0.192 -1
0.127 -0.196 1
-0.127 0.196 -1
0.124 -0.199 1
-0.124 0.199 -1
0.122 -0.203 1
-0.122 0.203 -1
0.119 -0.206 1
-0.119 0.206 -1
0.116 -0.210 1
-0.116 0.210 -1
0.113 -0.213 1
-0.113 0.213 -1
0.110 -0.216 1
-0.110 0.216 -1
0.107 -0.220 1
-0.107 0.220 -1
0.104 -0.223 1
-0.104 0.223 -1
0.101 -0.226 1
-0.101 0.226 -1
0.097 -0.229 1
-0.097 0.229 -1
0.094 -0.233 1
-0.094 0.233 -1
0.090 -0.236 1
-0.090 0.236 -1
0.087 -0.239 1
-0.087 0.239 -1
0.083 -0.242 1
-0.083 0.242 -1
0.079 -0.245 1
-0.079 0.245 -1
0.076 -0.247 1
-0.076 0.247 -1
0.072 -0.250 1
-0.072 0.250 -1
0.068 -0.253 1
-0.068 0.253 -1
0.064 -0.256 1
-0.064 0.256 -1
0.060 -0.258 1
-0.060 0.258 -1
0.055 -0.261 1
-0.055 0.261 -1
0.051 -0.263 1
-0.051 0.263 -1
0.047 -0.266 1
-0.047 0.266 -1
0.042 -0.268 1
-0.042 0.268 -1
0.038 -0.270 1
-0.038 0.270 -1
0.033 -0.273 1
-0.033 0.273 -1
0.029 -0.275 1
-0.029 0.275 -1
0.024 -0.277 1
-0.024 0.277 -1
0.019 -0.279 1
-0.019 0.279 -1
0.015 -0.281 1
-0.015 0.281 -1
0.010 -0.282 1
-0.010 0.282 -1
0.005 -0.284 1
-0.005 0.284 -1
0.000 -0.286 1
-0.000 0.286 -1
-0.005 -0.287 1
0.005 0.287 -1
-0.010 -0.289 1
0.010 0.289 -1
-0.015 -0.290 1
0.015 0.290 -1
-0.020 -0.291 1
0.020 0.291 -1
-0.026 -0.293 1
0.026 0.293 -1
-0.031 -0.294 1
0.031 0.294 -1
-0.036 -0.295 1
0.036 0.295 -1
-0.042 -0.296 1
0.042 0.296 -1
-0.047 -0.296 1
0.047 0.296 -1
-0.052 -0.297 1
0.052 0.297 -1
-0.058 -0.298 1
0.058 0.298 -1
-0.063 -0.298 1
0.063 0.298 -1
-0.069 -0.298 1
0.069 0.298 -1
-0.074 -0.299 1
0.074 0.299 -1
-0.080 -0.299 1
0.080 0.299 -1
-0.086 -0.299 1
0.086 0.299 -1
-0.091 -0.299 1
0.091 0.299 -1
-0.097 -0.299 1
0.097 0.299 -1
-0.103 -0.299 1
0.103 0.299 -1
-0.109 -0.298 1
0.109 0.298 -1
-0.114 -0.298 1
0.114 0.298 -1
-0.120 -0.297 1
0.120 0.297 -1
-0.126 -0.297 1
0.126 0.297 -1
-0.132 -0.296 1
0.132 0.296 -1
-0.138 -0.295 1
0.138 0.295 -1
-0.143 -0.294 1
0.143 0.294 -1
-0.149 -0.293 1
0.149 0.293 -1
-0.155 -0.292 1
0.155 0.292 -1
-0.161 -0.290 1
0.161 0.290 -1
-0.167 -0.289 1
0.167 0.289 -1
-0.172 -0.287 1
0.172 0.287 -1
-0.178 -0.285 1
0.178 0.285 -1
-0.184 -0.284 1
0.184 0.284 -1
-0.190 -0.282 1
0.190 0.282 -1
-0.196 -0.280 1
0.196 0.280 -1
-0.202 -0.277 1
0.202 0.277 -1
-0.207 -0.275 1
0.207 0.275 -1
-0.213 -0.273 1
0.213 0.273 -1
-0.219 -0.270 1
0.219 0.270 -1
-0.224 -0.268 1
0.224 0.268 -1
-0.230 -0.265 1
0.230 0.265 -1
-0.236 -0.262 1
0.236 0.262 -1
-0.241 -0.259 1
0.241 0.259 -1
-0.247 -0.256 1
0.247 0.256 -1
-0.253 -0.253 1
0.253 0.253 -1
-0.258 -0.249 1
0.258 0.249 -1
-0.264 -0.246 1
0.264 0.246 -1
-0.269 -0.242 1
0.269 0.242 -1
-0.274 -0.238 1
0.274 0.238 -1
-0.280 -0.235 1
0.280 0.235 -1
-0.285 -0.231 1
0.285 0.231 -1
-0.290 -0.227 1
0.290 0.227 -1
-0.295 -0.223 1
0.295 0.223 -1
-0.300 -0.218 1
0.300 0.218 -1
-0.306 -0.214 1
0.306 0.214 -1
-0.311 -0.209 1
0.311 0.209 -1
-0.315 -0.205 1
0.315 0.205 -1
-0.320 -0.200 1
0.320 0.200 -1
-0.325 -0.195 1
0.325 0.195 -1
-0.330 -0.190 1
0.330 0.190 -1
-0.335 -0.185 1
0.335 0.185 -1
-0.339 -0.180 1
0.339 0.180 -1
-0.344 -0.175 1
0.344 0.175 -1
-0.348 -0.170 1
0.348 0.170 -1
-0.352 -0.164 1
0.352 0.164 -1
-0.357 -0.159 1
0.357 0.159 -1
-0.361 -0.153 1
0.361 0.153 -1
-0.365 -0.147 1
0.365 0.147 -1
-0.369 -0.142 1
0.369 0.142 -1
-0.373 -0.136 1
0.373 0.136 -1
-0.377 -0.130 1
0.377 0.130 -1
-0.380 -0.124 1
0.380 0.124 -1
-0.384 -0.117 1
0.384 0.117 -1
-0.388 -0.111 1
0.388 0.111 -1
-0.391 -0.105 1
0.391 0.105 -1
-0.394 -0.098 1
0.394 0.098 -1
-0.397 -0.092 1
0.397 0.092 -1
-0.401 -0.085 1
0.401 0.085 -1
-0.404 -0.078 1
0.404 0.078 -1
-0.406 -0.072 1
0.406 0.072 -1
-0.409 -0.065 1
0.409 0.065 -1
-0.412 -0.058 1
0.412 0.058 -1
-0.414 -0.051 1
0.414 0.051 -1
-0.417 -0.044 1
0.417 0.044 -1
-0.419 -0.037 1
0.419 0.037 -1
-0.421 -0.029 1
0.421 0.029 -1
-0.423 -0.022 1
0.423 0.022 -1
-0.425 -0.015 1
0.425 0.015 -1
-0.427 -0.007 1
0.427 0.007 -1
-0.429 -0.000 1
0.429 0.000 -1
-0.430 0.008 1
0.430 -0.008 -1
-0.431 0.015 1
0.431 -0.015 -1
-0.433 0.023 1
0.433 -0.023 -1
-0.434 0.030 1
0.434 -0.030 -1
-0.435 0.038 1
0.435 -0.038 -1
-0.436 0.046 1
0.436 -0.046 -1
-0.436 0.054 1
0.436 -0.054 -1
-0.437 0.061 1
0.437 -0.061 -1
-0.437 0.069 1
0.437 -0.069 -1
-0.438 0.077 1
0.438 -0.077 -1
-0.438 0.085 1
0.438 -0.085 -1
-0.438 0.093 1
0.438 -0.093 -1
-0.438 0.101 1
0.438 -0.101 -1
-0.437 0.109 1
0.437 -0.109 -1
-0.437 0.117 1
0.437 -0.117 -1
-0.436 0.125 1
0.436 -0.125 -1
-0.436 0.133 1
0.436 -0.133 -1
-0.435 0.141 1
0.435 -0.141 -1
-0.434 0.149 1
0.434 -0.149 -1
-0.433 0.157 1
0.433 -0.157 -1
-0.431 0.166 1
0.431 -0.166 -1
-0.430 0.174 1
0.430 -0.174 -1
-0.428 0.182 1
0.428 -0.182 -1
-0.426 0.190 1
0.426 -0.190 -1
-0.424 0.198 1
0.424 -0.198 -1
-0.422 0.206 1
0.422 -0.206 -1
-0.420 0.214 1
0.420 -0.214 -1
-0.418 0.222 1
0.418 -0.222 -1
-0.415 0.230 1
0.415 -0.230 -1
-0.412 0.238 1
0.412 -0.238 -1
-0.410 0.246 1
0.410 -0.246 -1
-0.407 0.254 1
0.407 -0.254 -1
-0.403 0.262 1
0.403 -0.262 -1
-0.400 0.270 1
0.400 -0.270 -1
-0.397 0.278 1
0.397 -0.278 -1
-0.393 0.285 1
0.393 -0.285 -1
-0.389 0.293 1
0.389 -0.293 -1
-0.385 0.301 1
0.385 -0.301 -1
-0.381 0.309 1
0.381 -0.309 -1
-0.377 0.316 1
0.377 -0.316 -1
-0.373 0.324 1
0.373 -0.324 -1
-0.368 0.331 1
0.368 -0.331 -1
-0.363 0.339 1
0.363 -0.339 -1
-0.359 0.346 1
0.359 -0.346 -1
-0.354 0.354 1
0.354 -0.354 -1
-0.348 0.361 1
0.348 -0.361 -1
-0.343 0.368 1
0.343 -0.368 -1
-0.338 0.375 1
0.338 -0.375 -1
-0.332 0.382 1
0.332 -0.382 -1
-0.326 0.389 1
0.326 -0.389 -1
-0.321 0.396 1
0.321 -0.396 -1
-0.315 0.403 1
0.315 -0.403 -1
-0.309 0.409 1
0.309 -0.409 -1
-0.302 0.416 1
0.302 -0.416 -1
-0.296 0.423 1
0.296 -0.423 -1
-0.289 0.429 1
0.289 -0.429 -1
-0.283 0.435 1
0.283 -0.435 -1
-0.276 0.442 1
0.276 -0.442 -1
-0.269 0.448 1
0.269 -0.448 -1
-0.262 0.454 1
0.262 -0.454 -1
-0.255 0.460 1
0.255 -0.460 -1
-0.247 0.465 1
0.247 -0.465 -1
-0.240 0.471 1
0.240 -0.471 -1
-0.232 0.477 1
0.232 -0.477 -1
-0.225 0.482 1
0.225 -0.482 -1
-0.217 0.487 1
0.217 -0.487 -1
-0.209 0.492 1
0.209 -0.492 -1
-0.201 0.497 1
0.201 -0.497 -1
-0.193 0.502 1
0.193 -0.502 -1
-0.185 0.507 1
0.185 -0.507 -1
-0.176 0.512 1
0.176 -0.512 -1
-0.168 0.516 1
0.168 -0.516 -1
-0.159 0.521 1
0.159 -0.521 -1
-0.151 0.525 1
0.151 -0.525 -1
-0.142 0.529 1
0.142 -0.529 -1
-0.133 0.533 1
0.133 -0.533 -1
-0.124 0.537 1
0.124 -0.537 -1
-0.115 0.540 1
0.115 -0.540 -1
-0.106 0.544 1
0.106 -0.544 -1
-0.096 0.547 1
0.096 -0.547 -1
-0.087 0.550 1
0.087 -0.550 -1
-0.078 0.553 1
0.078 -0.553 -1
-0.068 0.556 1
0.068 -0.556 -1
-0.059 0.559 1
0.059 -0.559 -1
-0.049 0.561 1
0.049 -0.561 -1
-0.039 0.564 1
0.039 -0.564 -1
-0.030 0.566 1
0.030 -0.566 -1
-0.020 0.568 1
0.020 -0.568 -1
-0.010 0.570 1
0.010 -0.570 -1
-0.000 0.571 1
0.000 -0.571 -1
0.010 0.573 1
-0.010 -0.573 -1
0.020 0.574 1
-0.020 -0.574 -1
0.030 0.575 1
-0.030 -0.575 -1
0.040 0.576 1
-0.040 -0.576 -1
0.050 0.577 1
-0.050 -0.577 -1
0.061 0.578 1
-0.061 -0.578 -1
0.071 0.578 1
-0.071 -0.578 -1
0.081 0.578 1
-0.081 -0.578 -1
0.092 0.579 1
-0.092 -0.579 -1
0.102 0.578 1
-0.102 -0.578 -1
0.112 0.578 1
-0.112 -0.578 -1
0.123 0.578 1
-0.123 -0.578 -1
0.133 0.577 1
-0.133 -0.577 -1
0.144 0.576 1
-0.144 -0.576 -1
0.154 0.575 1
-0.154 -0.575 -1
0.165 0.574 1
-0.165 -0.574 -1
0.175 0.572 1
-0.175 -0.572 -1
0.185 0.571 1
-0.185 -0.571 -1
0.196 0.569 1
-0.196 -0.569 -1
0.206 0.567 1
-0.206 -0.567 -1
0.217 0.565 1
-0.217 -0.565 -1
0.227 0.562 1
-0.227 -0.562 -1
0.238 0.560 1
-0.238 -0.560 -1
0.248 0.557 1
-0.248 -0.557 -1
0.258 0.554 1
-0.258 -0.554 -1
0.269 0.551 1
-0.269 -0.551 -1
0.279 0.547 1
-0.279 -0.547 -1
0.289 0.544 1
-0.289 -0.544 -1
0.299 0.540 1
-0.299 -0.540 -1
0.310 0.536 1
-0.310 -0.536 -1
0.320 0.532 1
-0.320 -0.532 -1
0.330 0.528 1
-0.330 -0.528 -1
0.340 0.523 1
-0.340 -0.523 -1
0.350 0.518 1
-0.350 -0.518 -1
0.360 0.514 1
-0.360 -0.514 -1
0.369 0.509 1
-0.369 -0.509 -1
0.379 0.503 1
-0.379 -0.503 -1
0.389 0.498 1
-0.389 -0.498 -1
0.399 0.492 1
-0.399 -0.492 -1
0.408 0.486 1
-0.408 -0.486 -1
0.418 0.480 1
-0.418 -0.480 -1
0.427 0.474 1
-0.427 -0.474 -1
0.436 0.468 1
-0.436 -0.468 -1
0.445 0.461 1
-0.445 -0.461 -1
0.455 0.455 1
-0.455 -0.455 -1
0.464 0.448 1
-0.464 -0.448 -1
0.472 0.441 1
-0.472 -0.441 -1
0.481 0.433 1
-0.481 -0.433 -1
0.490 0.426 1
-0.490 -0.426 -1
0.499 0.418 1
-0.499 -0.418 -1
0.507 0.411 1
-0.507 -0.411 -1
0.515 0.403 1
-0.515 -0.403 -1
0.524 0.395 1
-0.524 -0.395 -1
0.532 0.386 1
-0.532 -0.386 -1
0.540 0.378 1
-0.540 -0.378 -1
0.547 0.369 1
-0.547 -0.369 -1
0.555 0.361 1
-0.555 -0.361 -1
0.563 0.352 1
-0.563 -0.352 -1
0.570 0.343 1
-0.570 -0.343 -1
0.577 0.333 1
-0.577 -0.333 -1
0.584 0.324 1
-0.584 -0.324 -1
0.591 0.314 1
-0.591 -0.314 -1
0.598 0.305 1
-0.598 -0.305 -1
0.605 0.295 1
-0.605 -0.295 -1
0.611 0.285 1
-0.611 -0.285 -1
0.618 0.275 1
-0.618 -0.275 -1
0.624 0.265 1
-0.624 -0.265 -1
0.630 0.254 1
-0.630 -0.255 -1
0.636 0.244 1
-0.636 -0.244 -1
0.641 0.233 1
-0.641 -0.233 -1
0.647 0.223 1
-0.647 -0.223 -1
0.652 0.212 1
-0.652 -0.212 -1
0.657 0.201 1
-0.657 -0.201 -1
0.662 0.190 1
-0.662 -0.190 -1
0.667 0.179 1
-0.667 -0.179 -1
0.672 0.167 1
-0.672 -0.167 -1
0.676 0.156 1
-0.676 -0.156 -1
0.680 0.145 1
-0.680 -0.145 -1
0.684 0.133 1
-0.684 -0.133 -1
0.688 0.121 1
-0.688 -0.121 -1
0.691 0.110 1
-0.691 -0.110 -1
0.695 0.098 1
-0.695 -0.098 -1
0.698 0.086 1
-0.698 -0.086 -1
0.701 0.074 1
-0.701 -0.074 -1
0.704 0.062 1
-0.704 -0.062 -1
0.706 0.049 1
-0.706 -0.049 -1
0.709 0.037 1
-0.709 -0.037 -1
0.711 0.025 1
-0.711 -0.025 -1
0.713 0.012 1
-0.713 -0.012 -1
0.714 0.000 1
-0.714 -0.000 -1
0.716 -0.012 1
-0.716 0.012 -1
0.717 -0.025 1
-0.717 0.025 -1
0.718 -0.038 1
-0.718 0.038 -1
0.719 -0.050 1
-0.719 0.050 -1
0.719 -0.063 1
-0.719 0.063 -1
0.720 -0.076 1
-0.720 0.076 -1
0.720 -0.088 1
-0.720 0.088 -1
0.720 -0.101 1
-0.720 0.101 -1
0.720 -0.114 1
-0.720 0.114 -1
0.719 -0.127 1
-0.719 0.127 -1
0.718 -0.140 1
-0.718 0.140 -1
0.717 -0.152 1
-0.717 0.152 -1
0.716 -0.165 1
-0.716 0.165 -1
0.715 -0.178 1
-0.715 0.178 -1
0.713 -0.191 1
-0.713 0.191 -1
0.711 -0.204 1
-0.711 0.204 -1
0.709 -0.217 1
-0.709 0.217 -1
0.707 -0.230 1
-0.707 0.230 -1
0.704 -0.242 1
-0.704 0.242 -1
0.701 -0.255 1
-0.701 0.255 -1
0.698 -0.268 1
-0.698 0.268 -1
0.695 -0.281 1
-0.695 0.281 -1
0.691 -0.293 1
-0.691 0.293 -1
0.687 -0.306 1
-0.687 0.306 -1
0.683 -0.319 1
-0.683 0.319 -1
0.679 -0.331 1
-0.679 0.331 -1
0.675 -0.344 1
-0.675 0.344 -1
0.670 -0.356 1
-0.670 0.356 -1
0.665 -0.369 1
-0.665 0.369 -1
0.660 -0.381 1
-0.660 0.381 -1
0.654 -0.393 1
-0.654 0.393 -1
0.649 -0.405 1
-0.649 0.405 -1
0.643 -0.418 1
-0.643 0.418 -1
0.637 -0.430 1
-0.637 0.430 -1
0.631 -0.442 1
-0.631 0.442 -1
0.624 -0.453 1
-0.624 0.453 -1
0.617 -0.465 1
-0.617 0.465 -1
0.610 -0.477 1
-0.610 0.477 -1
0.603 -0.488 1
-0.603 0.488 -1
0.596 -0.500 1
-0.596 0.500 -1
0.588 -0.511 1
-0.588 0.511 -1
0.580 -0.523 1
-0.580 0.523 -1
0.572 -0.534 1
-0.572 0.534 -1
0.564 -0.545 1
-0.564 0.545 -1
0.556 -0.556 1
-0.556 0.556 -1
0.547 -0.566 1
-0.547 0.566 -1
0.538 -0.577 1
-0.538 0.577 -1
0.529 -0.587 1
-0.529 0.587 -1
0.520 -0.598 1
-0.520 0.598 -1
0.510 -0.608 1
-0.510 0.608 -1
0.500 -0.618 1
-0.500 0.618 -1
0.491 -0.628 1
-0.491 0.628 -1
0.481 -0.638 1
-0.481 0.638 -1
0.470 -0.647 1
-0.470 0.647 -1
0.460 -0.657 1
-0.460 0.657 -1
0.449 -0.666 1
-0.449 0.666 -1
0.438 -0.675 1
-0.438 0.675 -1
0.427 -0.684 1
-0.427 0.684 -1
0.416 -0.693 1
-0.416 0.693 -1
0.405 -0.701 1
-0.405 0.701 -1
0.393 -0.709 1
-0.393 0.709 -1
0.382 -0.718 1
-0.382 0.718 -1
0.370 -0.726 1
-0.370 0.726 -1
0.358 -0.733 1
-0.358 0.733 -1
0.345 -0.741 1
-0.345 0.741 -1
0.333 -0.748 1
-0.333 0.748 -1
0.321 -0.755 1
-0.321 0.755 -1
0.308 -0.762 1
-0.308 0.762 -1
0.295 -0.769 1
-0.295 0.769 -1
0.282 -0.776 1
-0.282 0.776 -1
0.269 -0.782 1
-0.269 0.782 -1
0.256 -0.788 1
-0.256 0.788 -1
0.243 -0.794 1
-0.243 0.794 -1
0.229 -0.800 1
-0.229 0.800 -1
0.216 -0.805 1
-0.216 0.805 -1
0.202 -0.810 1
-0.202 0.810 -1
0.188 -0.815 1
-0.188 0.815 -1
0.174 -0.820 1
-0.174 0.820 -1
0.160 -0.824 1
-0.160 0.824 -1
0.146 -0.828 1
-0.146 0.828 -1
0.132 -0.832 1
-0.132 0.832 -1
0.118 -0.836 1
-0.118 0.836 -1
0.103 -0.840 1
-0.103 0.840 -1
0.089 -0.843 1
-0.089 0.843 -1
0.074 -0.846 1
-0.074 0.846 -1
0.059 -0.849 1
-0.059 0.849 -1
0.045 -0.851 1
-0.045 0.851 -1
0.030 -0.853 1
-0.030 0.853 -1
0.015 -0.855 1
-0.015 0.855 -1
0.000 -0.857 1
-0.000 0.857 -1
-0.015 -0.859 1
0.015 0.859 -1
-0.030 -0.860 1
0.030 0.860 -1
-0.045 -0.861 1
0.045 0.861 -1
-0.060 -0.861 1
0.060 0.861 -1
-0.075 -0.862 1
0.075 0.862 -1
-0.091 -0.862 1
0.091 0.862 -1
-0.106 -0.862 1
0.106 0.862 -1
-0.121 -0.861 1
0.121 0.861 -1
-0.136 -0.861 1
0.136 0.861 -1
-0.152 -0.860 1
0.152 0.860 -1
-0.167 -0.859 1
0.167 0.859 -1
-0.182 -0.857 1
0.182 0.857 -1
-0.197 -0.855 1
0.197 0.855 -1
-0.213 -0.853 1
0.213 0.853 -1
-0.228 -0.851 1
0.228 0.851 -1
-0.243 -0.848 1
0.243 0.848 -1
-0.258 -0.845 1
0.258 0.845 -1
-0.274 -0.842 1
0.274 0.842 -1
-0.289 -0.839 1
0.289 0.839 -1
-0.304 -0.835 1
0.304 0.835 -1
-0.319 -0.831 1
0.319 0.831 -1
-0.334 -0.827 1
0.334 0.827 -1
-0.349 -0.823 1
0.349 0.823 -1
-0.364 -0.818 1
0.364 0.818 -1
-0.379 -0.813 1
0.379 0.813 -1
-0.394 -0.807 1
0.394 0.807 -1
-0.409 -0.802 1
0.409 0.802 -1
-0.423 -0.796 1
0.423 0.796 -1
-0.438 -0.790 1
0.438 0.790 -1
-0.452 -0.784 1
0.452 0.784 -1
-0.467 -0.777 1
0.467 0.777 -1
-0.481 -0.770 1
0.481 0.770 -1
-0.495 -0.763 1
0.495 0.763 -1
-0.509 -0.755 1
0.509 0.755 -1
-0.523 -0.748 1
0.523 0.748 -1
-0.537 -0.740 1
0.537 0.740 -1
-0.551 -0.731 1
0.551 0.731 -1
-0.565 -0.723 1
0.565 0.723 -1
-0.578 -0.714 1
0.578 0.714 -1
-0.592 -0.705 1
0.592 0.705 -1
-0.605 -0.696 1
0.605 0.696 -1
-0.618 -0.687 1
0.618 0.687 -1
-0.631 -0.677 1
0.631 0.677 -1
-0.644 -0.667 1
0.644 0.667 -1
-0.657 -0.657 1
0.657 0.657 -1
-0.669 -0.646 1
0.669 0.646 -1
-0.681 -0.635 1
0.681 0.635 -1
-0.694 -0.625 1
0.694 0.625 -1
-0.706 -0.613 1
0.706 0.613 -1
-0.717 -0.602 1
0.717 0.602 -1
-0.729 -0.590 1
0.729 0.590 -1
-0.740 -0.579 1
0.740 0.579 -1
-0.752 -0.566 1
0.752 0.566 -1
-0.763 -0.554 1
0.763 0.554 -1
-0.774 -0.542 1
0.774 0.542 -1
-0.784 -0.529 1
0.784 0.529 -1
-0.795 -0.516 1
0.795 0.516 -1
-0.805 -0.503 1
0.805 0.503 -1
-0.815 -0.490 1
0.815 0.490 -1
-0.825 -0.476 1
0.825 0.476 -1
-0.834 -0.463 1
0.834 0.463 -1
-0.844 -0.449 1
0.844 0.449 -1
-0.853 -0.435 1
0.853 0.435 -1
-0.862 -0.420 1
0.862 0.420 -1
-0.870 -0.406 1
0.870 0.406 -1
-0.879 -0.391 1
0.879 0.391 -1
-0.887 -0.376 1
0.887 0.376 -1
-0.895 -0.362 1
0.895 0.362 -1
-0.902 -0.346 1
